RollNumber,DOB - Year (group),EntryGrade (group),Major (group),DistanceToHanoi,EnglishAverageGrade
SE02102,1992.0,,1.0,92.0,6.258333333
SE02103,1992.0,68.0,1.0,0.0,5.640384615
SE02104,1992.0,83.0,1.0,87.0,6.651470588
SE02105,1992.0,72.0,1.0,0.0,5.8
SE02106,1992.0,69.0,1.0,0.0,5.177631579
SE02107,1992.0,74.0,1.0,360.0,6.425
SE02108,1992.0,76.0,1.0,0.0,3.3
SE02109,1992.0,73.0,1.0,80.0,5.214634146
SE02110,1992.0,88.0,1.0,49.0,6.251923077
SE02111,1992.0,60.0,1.0,0.0,6.908333333
SE02112,1992.0,62.0,1.0,0.0,6.113559322
SE02113,1992.0,69.0,1.0,0.0,0.3
SE02114,1992.0,98.0,1.0,0.0,6.79
SE02115,1992.0,91.0,1.0,316.0,6.176923077
SE02116,1991.0,65.0,1.0,198.0,5.801923077
SE02117,1992.0,61.0,1.0,26.0,4.813333333
SE02118,1992.0,75.0,1.0,52.0,6.5
SE02119,1992.0,85.0,1.0,52.0,5.332352941
SE02120,1992.0,80.0,1.0,0.0,6.566176471
SE02121,1992.0,73.0,1.0,0.0,6.161666667
SE02122,1992.0,67.0,1.0,52.0,6.264
SE02123,1992.0,69.0,1.0,125.0,6.933333333
SE02124,1992.0,65.0,1.0,0.0,5.55
SE02126,1992.0,89.0,1.0,49.0,5.238333333
SE02127,1992.0,91.0,1.0,90.0,5.597826087
SE02128,1992.0,66.0,1.0,0.0,1.356521739
SE02129,1992.0,84.0,1.0,0.0,6.120454545
SE02130,1992.0,89.0,1.0,125.0,6.507352941
SE02131,1992.0,65.0,1.0,0.0,5.352941176
SE02132,1992.0,86.0,1.0,0.0,5.925
SE02133,1992.0,75.0,1.0,49.0,5.715
SE02134,1992.0,74.0,1.0,80.0,5.4
SE02135,1992.0,71.0,1.0,6730.0,5.765
SE02136,1992.0,66.0,1.0,80.0,5.264179104
SE02137,1992.0,70.0,1.0,0.0,7.302272727
SE02139,1990.0,,1.0,52.0,6.511363636
SE02140,1992.0,84.0,1.0,0.0,6.391666667
SE02141,1992.0,88.0,1.0,316.0,5.454901961
SE02142,1992.0,62.0,1.0,0.0,6.078333333
SE02143,1990.0,71.0,1.0,0.0,5.264444444
SE02144,1992.0,61.0,1.0,0.0,5.716666667
SE02145,1992.0,66.0,1.0,125.0,6.192307692
SE02146,1992.0,77.0,1.0,52.0,3.3
SE02147,1992.0,71.0,1.0,33.0,6.066666667
SE02149,1992.0,74.0,1.0,0.0,5.652173913
SE02150,1992.0,91.0,1.0,0.0,6.3
SE02151,1992.0,75.0,1.0,41.0,5.964
SE02152,1992.0,74.0,1.0,0.0,5.733333333
SE02153,1992.0,76.0,1.0,0.0,5.43125
SE02154,1992.0,74.0,1.0,52.0,5.22037037
SE02156,1992.0,65.0,1.0,109.0,5.157831325
SE02157,1991.0,60.0,1.0,49.0,4.325
SE02158,1992.0,82.0,1.0,125.0,6.173076923
SE02159,1992.0,68.0,1.0,0.0,5.356578947
SE02160,1992.0,83.0,1.0,0.0,6.558333333
SE02161,1991.0,61.0,1.0,82.0,6.828846154
SE02163,1992.0,76.0,1.0,49.0,6.402272727
SE02164,1992.0,67.0,1.0,55.0,5.16119403
SE02165,1987.0,,1.0,111.0,6.627906977
SE02166,1991.0,60.0,1.0,90.0,4.825333333
SE02167,1992.0,87.0,1.0,316.0,5.86
SE02169,1992.0,82.0,1.0,0.0,6.265909091
SE02170,1992.0,72.0,1.0,0.0,7.126923077
SE02171,1992.0,68.0,1.0,26.0,5.825
SE02172,1992.0,83.0,1.0,145.0,5.426865672
SE02173,1992.0,62.0,1.0,0.0,5.403278689
SE02174,1992.0,66.0,1.0,0.0,4.433333333
SE02175,1992.0,89.0,1.0,0.0,4.657575758
SE02177,1992.0,62.0,1.0,0.0,4.994117647
SE02178,1992.0,84.0,1.0,0.0,5.687179487
SE02179,1992.0,74.0,1.0,0.0,6.453846154
SE02180,1992.0,67.0,1.0,26.0,4.7
SE02182,1991.0,67.0,1.0,0.0,5.736764706
SE02183,1991.0,65.0,1.0,0.0,5.315789474
SE02184,1992.0,62.0,1.0,0.0,5.463333333
SE02185,1992.0,86.0,1.0,55.0,6.477272727
SE02186,1992.0,85.0,1.0,0.0,7.116666667
SE02187,1992.0,63.0,1.0,0.0,5.025
SE02188,1992.0,78.0,1.0,0.0,7.302777778
SE02189,1992.0,85.0,1.0,122.0,5.385
SE02190,1992.0,78.0,1.0,145.0,6.248529412
SE02191,1992.0,87.0,1.0,0.0,6.04
SE02192,1992.0,86.0,1.0,109.0,5.932692308
SE02193,1992.0,88.0,1.0,41.0,6.413636364
SE02194,1992.0,61.0,1.0,41.0,5.661333333
SE02195,1984.0,63.0,1.0,0.0,2.833333333
SE02196,1992.0,63.0,1.0,109.0,5.931666667
SE02197,1992.0,93.0,1.0,109.0,5.926923077
SE02198,1991.0,74.0,1.0,92.0,5.7
SE02199,1992.0,80.0,1.0,0.0,7.013888889
SE02200,1992.0,68.0,1.0,92.0,5.329032258
SE02201,1992.0,74.0,1.0,0.0,6.448076923
SE02202,1992.0,67.0,1.0,41.0,6.401666667
SE02203,1989.0,84.0,1.0,0.0,5.555
SE02204,1992.0,63.0,1.0,0.0,5.585
SE02205,1992.0,73.0,1.0,0.0,6.784615385
SE02206,1992.0,79.0,1.0,0.0,7.152777778
SE02207,1992.0,90.0,1.0,63.0,6.286363636
SE02208,1992.0,92.0,1.0,48.0,6.334615385
SE02210,1992.0,72.0,1.0,0.0,6.12
SE02211,1992.0,71.0,1.0,0.0,5.954545455
SE02212,1991.0,61.0,1.0,90.0,4.4
SE02213,1992.0,63.0,1.0,0.0,4.633333333
SE02214,1992.0,73.0,1.0,0.0,6.101923077
SE02215,1992.0,85.0,1.0,0.0,5.608333333
SE02216,1991.0,93.0,1.0,145.0,5.158208955
SE02217,1992.0,88.0,1.0,0.0,5.121333333
SE02218,1992.0,88.0,1.0,0.0,6.727906977
SE02219,1991.0,89.0,1.0,0.0,8.033333333
SE02221,1991.0,61.0,1.0,0.0,5.182666667
SE02222,1992.0,69.0,1.0,0.0,5.818333333
SE02223,1991.0,81.0,1.0,0.0,5.517948718
SE02224,1992.0,85.0,1.0,0.0,6.059615385
SE02225,1992.0,66.0,1.0,0.0,5.313461538
SE02226,1992.0,64.0,1.0,0.0,3.9
SE02227,1992.0,71.0,1.0,0.0,4.266666667
SE02228,1992.0,87.0,1.0,0.0,5.792307692
SE02229,1992.0,78.0,1.0,125.0,5.366666667
SE02231,1992.0,77.0,1.0,0.0,7.533333333
SE02232,1992.0,83.0,1.0,0.0,6.722222222
SE02234,1992.0,93.0,1.0,145.0,5.272881356
SE02236,1992.0,85.0,1.0,90.0,5.231666667
SE02237,1992.0,88.0,1.0,49.0,5.975471698
SE02238,1992.0,88.0,1.0,0.0,5.408333333
SE02239,1992.0,66.0,1.0,55.0,5.453947368
SE02240,1992.0,67.0,1.0,92.0,4.547727273
SE02241,1985.0,97.0,1.0,378.0,7.911111111
SE02242,1992.0,62.0,1.0,0.0,5.178846154
SE02243,1988.0,85.0,1.0,0.0,6.85
SE02244,1992.0,80.0,1.0,0.0,6.128333333
SE02245,1992.0,61.0,1.0,0.0,5.95
SE02246,1992.0,64.0,1.0,0.0,5.633333333
SE02247,1992.0,73.0,1.0,0.0,3.5
SE02248,1988.0,86.0,1.0,0.0,3.903773585
SE02249,1992.0,65.0,1.0,65.0,6.365
SE02250,1992.0,72.0,1.0,0.0,6.341666667
SE02251,1992.0,60.0,1.0,0.0,6.695454545
SE02252,1992.0,66.0,1.0,0.0,5.361666667
SE02253,1992.0,,1.0,0.0,6.931818182
SE02254,1992.0,73.0,1.0,63.0,5.788636364
SE02255,1991.0,87.0,1.0,0.0,5.436842105
SE02256,1992.0,60.0,1.0,0.0,6.369811321
SE02257,1991.0,83.0,1.0,0.0,6.028333333
SE02258,1992.0,71.0,1.0,0.0,6.354666667
SE02259,1992.0,64.0,1.0,0.0,6.486666667
SE02260,1992.0,89.0,1.0,80.0,6.703333333
SE02261,1992.0,94.0,1.0,63.0,4.3
SE02262,1992.0,62.0,1.0,0.0,5.476923077
SE02263,1992.0,76.0,1.0,0.0,5.701923077
SE02264,1992.0,77.0,1.0,90.0,6.045333333
SE02265,1992.0,55.0,1.0,0.0,3.833333333
SE02266,1992.0,69.0,1.0,92.0,4.165454545
SE02267,1992.0,92.0,1.0,122.0,6.107692308
SE02268,1990.0,76.0,1.0,80.0,5.317910448
SE02269,1992.0,59.0,1.0,49.0,5.3
SE02270,1992.0,62.0,1.0,0.0,6.216666667
SE02271,1992.0,78.0,1.0,6730.0,6.656818182
SE02272,1992.0,60.0,1.0,65.0,5.752
SE02273,1992.0,68.0,1.0,0.0,6.338888889
SE02274,1992.0,89.0,1.0,93.0,5.458333333
SE02275,1992.0,63.0,1.0,0.0,7.270454545
SE02276,1991.0,55.0,1.0,52.0,5.175
SE02277,1992.0,71.0,1.0,0.0,6.459090909
SE02278,1992.0,70.0,1.0,0.0,5.932692308
SE02279,1992.0,61.0,1.0,0.0,5.266666667
SE02280,1992.0,65.0,1.0,80.0,6.9
SE02281,1992.0,58.0,1.0,0.0,5.878333333
SE02282,1992.0,75.0,1.0,0.0,7.453846154
SE02283,1992.0,55.0,1.0,49.0,5.444736842
SE02284,1986.0,90.0,1.0,1783.0,6.528846154
SE02285,1992.0,82.0,1.0,0.0,5.921666667
SE02286,1991.0,70.0,1.0,82.0,5.520338983
SE02287,1992.0,62.0,1.0,0.0,6.246666667
SE02288,1991.0,55.0,1.0,41.0,6.03
SE02289,1992.0,57.0,1.0,0.0,6.472413793
SE02290,1992.0,58.0,1.0,49.0,5.370588235
SE02291,1992.0,67.0,1.0,0.0,6.230666667
SE02292,1992.0,86.0,1.0,0.0,6.690740741
SE02293,1992.0,62.0,1.0,0.0,5.5
SE02294,1992.0,60.0,1.0,0.0,6.063333333
SE02295,1990.0,65.0,1.0,0.0,4.936781609
SE02296,1992.0,67.0,1.0,80.0,5.865384615
SE02297,1991.0,63.0,1.0,0.0,4.913157895
SE02298,1992.0,72.0,1.0,109.0,5.827272727
SE02299,1992.0,66.0,1.0,0.0,5.0
SE02300,1992.0,55.0,1.0,103.0,6.188333333
SE02301,1992.0,77.0,1.0,90.0,4.595454545
SE02302,1992.0,73.0,1.0,125.0,6.41
SE02303,1992.0,75.0,1.0,360.0,5.488333333
SE02304,1992.0,71.0,1.0,0.0,2.9
SE02305,1992.0,58.0,1.0,0.0,4.233333333
SE02306,1992.0,,1.0,0.0,4.228571429
SE02307,1992.0,73.0,1.0,0.0,7.011538462
SE02308,1992.0,61.0,1.0,0.0,5.88372093
SE02309,1992.0,83.0,1.0,0.0,5.798529412
SE02310,1991.0,57.0,1.0,0.0,4.6
SE02311,1992.0,58.0,1.0,49.0,5.077777778
SE02312,1992.0,90.0,1.0,0.0,6.079545455
SE02313,1992.0,61.0,1.0,0.0,3.969230769
SE02314,1992.0,85.0,1.0,218.0,5.66
SE02315,1991.0,81.0,1.0,79.0,5.732835821
SE02316,1991.0,94.0,1.0,145.0,6.391666667
SE02317,1992.0,70.0,1.0,145.0,6.281666667
SE02318,1992.0,55.0,1.0,92.0,5.6
SE02319,1992.0,80.0,1.0,80.0,6.132692308
SE02320,1992.0,67.0,1.0,360.0,7.263636364
SE02321,1992.0,62.0,1.0,0.0,4.3
SE02322,1992.0,74.0,1.0,316.0,5.902272727
SE02323,1992.0,78.0,1.0,0.0,4.1
SE02324,1990.0,74.0,1.0,117.0,4.629268293
SE02325,1992.0,66.0,1.0,92.0,6.028333333
SE02326,1992.0,56.0,1.0,0.0,5.247368421
SE02327,1992.0,68.0,1.0,0.0,5.7
SE02328,1992.0,55.0,1.0,0.0,5.2
SE02329,1992.0,74.0,1.0,0.0,5.826666667
SE02330,1992.0,63.0,1.0,48.0,3.862222222
SE02331,1992.0,58.0,1.0,111.0,5.43559322
SE02332,1992.0,57.0,1.0,0.0,5.571052632
SE02333,1993.0,86.0,1.0,0.0,5.766666667
SE02334,1992.0,83.0,1.0,26.0,5.666666667
SE02335,1992.0,55.0,1.0,26.0,3.743243243
SE02336,1992.0,83.0,1.0,117.0,5.745
SE02337,1992.0,85.0,1.0,153.0,5.355882353
SE02338,1992.0,55.0,1.0,0.0,4.268421053
SE02339,1990.0,67.0,1.0,127.0,5.358208955
SE02340,1992.0,64.0,1.0,0.0,4.280392157
SE02341,1993.0,65.0,1.0,0.0,5.528205128
SE02342,1992.0,84.0,1.0,0.0,5.184615385
SE02343,1992.0,83.0,1.0,295.0,6.236666667
SE02344,1992.0,61.0,1.0,26.0,4.233333333
SE02345,1992.0,82.0,1.0,0.0,6.072222222
SE02346,1992.0,60.0,1.0,153.0,6.3
SE02347,1992.0,76.0,1.0,360.0,5.25
SE02348,1992.0,94.0,1.0,109.0,6.257692308
SE02349,1992.0,69.0,1.0,0.0,6.113461538
SE02350,1992.0,83.0,1.0,145.0,5.463461538
SE02351,1992.0,65.0,1.0,145.0,5.423076923
SE02352,1992.0,70.0,1.0,316.0,6.342666667
SE02353,1992.0,89.0,1.0,0.0,7.077777778
SE02354,1992.0,98.0,1.0,0.0,7.152777778
SE02355,1989.0,69.0,1.0,0.0,2.7
SE02356,1991.0,90.0,1.0,109.0,6.586363636
SE02357,1991.0,59.0,1.0,0.0,4.731081081
SE02358,1992.0,67.0,1.0,49.0,4.752238806
SE02359,1985.0,77.0,1.0,316.0,5.75
SE02360,1992.0,64.0,1.0,0.0,6.081081081
SE02361,1992.0,66.0,1.0,0.0,7.661111111
SE02362,1992.0,69.0,1.0,302.0,0.0
SE02363,1992.0,79.0,1.0,103.0,6.919117647
SE02364,1992.0,68.0,1.0,0.0,6.136363636
SE02365,1992.0,63.0,1.0,0.0,5.825
SE02366,1989.0,55.0,1.0,55.0,6.28
SE02367,1992.0,68.0,1.0,0.0,5.86
SE02368,1992.0,74.0,1.0,48.0,4.952941176
SE02369,1992.0,87.0,1.0,0.0,6.188636364
SE02370,1990.0,61.0,1.0,0.0,5.81
SE02371,1991.0,68.0,1.0,0.0,6.163636364
SE02372,1992.0,55.0,1.0,301.0,3.564893617
SE02373,1992.0,85.0,1.0,0.0,6.108333333
SE02374,1992.0,70.0,1.0,65.0,5.585526316
SE02375,1992.0,92.0,1.0,0.0,4.490909091
SE02376,1992,76.0,1.0,0.0,7.213888889
SE02377,1991.0,55.0,1.0,0.0,5.2
SE02378,1992.0,73.0,1.0,111.0,5.339705882
SE02379,1992.0,91.0,1.0,0.0,7.405555556
SE02380,1992.0,98.0,1.0,0.0,7.875
SE02381,1992.0,71.0,1.0,316.0,6.540909091
SE02382,1991.0,68.0,1.0,0.0,6.340909091
SE02383,1991.0,59.0,1.0,198.0,5.471186441
SE02384,1991.0,55.0,1.0,33.0,5.078181818
SE02385,1992.0,64.0,1.0,0.0,6.661666667
SE02386,1991.0,57.0,1.0,0.0,5.956818182
SE02387,1992.0,70.0,1.0,316.0,5.993333333
SE02388,1992.0,59.0,1.0,55.0,5.849253731
SE02389,1991.0,71.0,1.0,82.0,6.413333333
SE02390,1992.0,66.0,1.0,49.0,5.786538462
SE02391,1992.0,66.0,1.0,26.0,3.85
SE02392,1992.0,55.0,1.0,218.0,4.666666667
SE02393,1992.0,89.0,1.0,52.0,6.655769231
SE02394,1992.0,96.0,1.0,122.0,7.965909091
SE02395,1992.0,61.0,1.0,122.0,5.561666667
SE02396,1992.0,95.0,1.0,0.0,7.080555556
SE02397,1992.0,82.0,1.0,48.0,4.891044776
SE02398,1989.0,97.0,1.0,0.0,7.002325581
SE02399,1992.0,68.0,1.0,316.0,5.588636364
SE02400,1991.0,56.0,1.0,92.0,5.057777778
SE02401,1991.0,64.0,1.0,90.0,4.989130435
SE02402,1991.0,65.0,1.0,90.0,5.303846154
SE02403,1992.0,97.0,1.0,198.0,7.0
SE02404,1992.0,58.0,1.0,80.0,5.264705882
SE02405,1992.0,81.0,1.0,125.0,5.547058824
SE02406,1992.0,76.0,1.0,0.0,7.620454545
SE02407,1991.0,60.0,1.0,0.0,5.938461538
SE02408,1992.0,87.0,1.0,103.0,7.322727273
SE02409,1992.0,67.0,1.0,0.0,6.233333333
SE02410,1992.0,69.0,1.0,153.0,5.233333333
SE02411,1991.0,61.0,1.0,1006.0,5.170149254
SE02412,1992.0,74.0,1.0,93.0,5.860526316
SE02413,1992.0,84.0,1.0,93.0,5.768333333
SE02414,1992.0,71.0,1.0,145.0,5.168333333
SE02415,1989.0,62.0,1.0,0.0,5.310294118
SE02416,1984.0,61.0,1.0,0.0,6.281666667
SE02417,1992.0,61.0,1.0,153.0,4.64
SE02418,1991.0,61.0,1.0,0.0,7.45
SE02419,1987.0,58.0,1.0,218.0,5.1
SE02420,1988.0,72.0,1.0,52.0,4.625
SE02421,1991.0,71.0,1.0,117.0,5.246268657
SE02422,1992.0,62.0,1.0,0.0,5.1
SE02423,1992.0,85.0,1.0,0.0,7.316666667
SE02425,1988.0,80.0,1.0,125.0,5.768333333
SE02426,1992.0,64.0,1.0,0.0,4.404347826
SE02427,1987.0,64.0,1.0,6730.0,8.411111111
SE02428,1992.0,75.0,1.0,0.0,6.265384615
SE02429,1990.0,74.0,1.0,49.0,5.508
SE02430,1992.0,57.0,1.0,218.0,1.75
SE02431,1991.0,56.0,1.0,0.0,4.936666667
SE02432,1989.0,58.0,1.0,52.0,5.059259259
SE02433,1992.0,75.0,1.0,0.0,5.478333333
SE02435,1992.0,80.0,1.0,80.0,5.725
SE02436,1993.0,,1.0,82.0,7.303333333
SE02437,1993.0,,1.0,0.0,5.8375
SE02438,1993.0,,1.0,0.0,7.6275
SE02443,1993.0,,1.0,109.0,6.6
SE02447,1993.0,,1.0,93.0,6.964035088
SE02448,1993.0,,1.0,178.0,6.975
SE02449,1993.0,,1.0,228.0,6.3125
SE02450,1993.0,,1.0,0.0,6.325
SE02451,1993.0,,1.0,103.0,6.233333333
SE02455,1993.0,,1.0,0.0,5.489928058
SE02456,1993.0,,1.0,49.0,6.814285714
SE02457,1993.0,,1.0,33.0,6.8625
SE02458,1993.0,,1.0,117.0,6.4
SE02459,1993.0,,1.0,82.0,7.585714286
SE02460,1993.0,,1.0,0.0,6.785
SE02461,1993.0,,1.0,0.0,7.0
SE02462,1993.0,,1.0,109.0,6.9078125
SE02463,1993.0,,1.0,0.0,8.1125
SE02464,1993.0,,1.0,65.0,6.8
SE02467,1993.0,,1.0,316.0,5.65
SE02471,1993.0,,1.0,0.0,7.4
SE02472,1993.0,,1.0,80.0,6.6
SE02473,1993.0,,1.0,0.0,7.5
SE02474,1993.0,,1.0,316.0,7.4
SE02476,1993.0,,1.0,80.0,6.26
SE02480,1993.0,,1.0,0.0,7.02
SE02481,1993.0,,1.0,0.0,6.1
SE02483,1993.0,,1.0,90.0,6.590740741
SE02484,1993.0,,1.0,0.0,8.36
SE02486,1993.0,,1.0,0.0,8.3325
SE02494,1993.0,,1.0,0.0,0.0
SE02495,1993.0,,1.0,160.0,7.42265625
SE02513,1993.0,,1.0,316.0,6.2
SE02514,1993.0,,1.0,65.0,7.582178218
SE02516,1993.0,,1.0,103.0,6.88
SE02527,1993.0,,1.0,90.0,0.0
SE02529,1993.0,,1.0,145.0,5.603478261
SE02530,1993.0,,1.0,109.0,6.471428571
SE02532,1993.0,,1.0,93.0,6.672580645
SE02539,1990.0,76.0,1.0,0.0,5.85
SE02541,1993.0,91.0,1.0,109.0,5.9
SE02543,1993.0,97.0,1.0,109.0,6.555319149
SE02544,1992.0,91.0,1.0,125.0,6.587128713
SE02545,1993.0,92.0,1.0,153.0,6.871428571
SE02546,1993.0,93.0,1.0,295.0,6.608510638
SE02547,1993.0,93.0,1.0,0.0,7.683333333
SE02548,1993.0,95.0,1.0,316.0,7.8425
SE02550,1993.0,,1.0,49.0,0.0
SE02551,1993.0,95.0,1.0,87.0,7.166666667
SE02554,1992.0,93.0,1.0,125.0,6.795744681
SE02555,1993.0,91.0,1.0,125.0,7.96
SE02556,1993.0,92.0,1.0,89.0,5.775
SE02557,1993.0,91.0,1.0,0.0,0.0
SE02559,1993.0,93.0,1.0,103.0,7.183333333
SE02561,1993.0,98.0,1.0,0.0,
SE02562,1993.0,95.0,1.0,198.0,7.42734375
SE02563,1993.0,99.0,1.0,0.0,0.0
SE02564,1993.0,98.0,1.0,65.0,7.8
SE02565,1993.0,93.0,1.0,125.0,7.325438596
SE02566,1993.0,56.0,1.0,127.0,6.133333333
SE02567,1991.0,61.0,1.0,0.0,4.4375
SE02568,1992.0,88.0,1.0,109.0,5.566666667
SE02569,1993.0,65.0,1.0,145.0,6.7575
SE02570,1993.0,62.0,1.0,0.0,6.146875
SE02571,1993.0,59.0,1.0,49.0,5.214285714
SE02572,1991.0,71.0,1.0,0.0,5.666666667
SE02573,1993.0,55.0,1.0,198.0,5.166666667
SE02574,1993.0,57.0,1.0,26.0,5.844444444
SE02575,1993.0,73.0,1.0,125.0,6.3625
SE02576,1991.0,80.0,1.0,0.0,6.6875
SE02577,1993.0,71.0,1.0,65.0,5.766666667
SE02578,1993.0,81.0,1.0,90.0,5.457142857
SE02579,1992.0,53.0,1.0,0.0,5.05
SE02580,1993.0,71.0,1.0,0.0,6.8
SE02581,1993.0,67.0,1.0,55.0,6.3025
SE02582,1993.0,56.0,1.0,0.0,5.4375
SE02583,1992.0,78.0,1.0,111.0,5.614285714
SE02584,1990.0,63.0,1.0,0.0,3.6875
SE02585,1993.0,63.0,1.0,55.0,6.1
SE02586,1993.0,61.0,1.0,0.0,7.024545455
SE02587,1993.0,67.0,1.0,26.0,5.075935829
SE02588,1993.0,57.0,1.0,0.0,6.3
SE02589,1993.0,81.0,1.0,0.0,5.75
SE02590,1993.0,69.0,1.0,0.0,6.59
SE02591,1988.0,53.0,1.0,90.0,4.954545455
SE02592,1992.0,63.0,1.0,55.0,6.1375
SE02593,1993.0,75.0,1.0,26.0,5.46
SE02594,1993.0,62.0,1.0,41.0,6.630769231
SE02595,1993.0,76.0,1.0,79.0,5.077777778
SE02596,1992.0,64.0,1.0,109.0,6.25703125
SE02597,1993.0,57.0,1.0,0.0,5.631081081
SE02598,1993.0,60.0,1.0,0.0,6.483333333
SE02599,1993.0,78.0,1.0,109.0,6.528571429
SE02600,1993.0,70.0,1.0,0.0,3.3
SE02601,1993.0,56.0,1.0,41.0,6.162790698
SE02602,1993.0,68.0,1.0,198.0,7.49
SE02603,1993.0,75.0,1.0,0.0,5.785714286
SE02604,1993.0,77.0,1.0,52.0,7.407070707
SE02605,1993.0,59.0,1.0,33.0,4.618181818
SE02606,1994.0,67.0,1.0,125.0,7.32
SE02607,1993.0,63.0,1.0,0.0,5.623776224
SE02608,1993.0,81.0,1.0,92.0,4.966037736
SE02609,1993.0,65.0,1.0,89.0,6.04
SE02610,1993.0,59.0,1.0,0.0,5.35
SE02611,1993.0,96.0,1.0,0.0,0.0
SE02612,1993.0,90.0,1.0,0.0,6.2375
SE02613,1993.0,63.0,1.0,103.0,6.1
SE02614,1993.0,63.0,1.0,0.0,5.816666667
SE02615,1993.0,75.0,1.0,145.0,7.264035088
SE02616,1993.0,84.0,1.0,0.0,6.15
SE02617,1992.0,58.0,1.0,316.0,6.168992248
SE02618,1993.0,78.0,1.0,0.0,6.866666667
SE02619,1993.0,79.0,1.0,41.0,6.925
SE02620,1993.0,68.0,1.0,125.0,7.333333333
SE02621,1993.0,83.0,1.0,0.0,6.91
SE02622,1993.0,59.0,1.0,0.0,5.120979021
SE02623,1993.0,77.0,1.0,125.0,6.45
SE02624,1993.0,59.0,1.0,55.0,6.2625
SE02625,1993.0,64.0,1.0,109.0,6.3125
SE02626,1990.0,59.0,1.0,0.0,4.942857143
SE02627,1993.0,70.0,1.0,55.0,6.671428571
SE02628,1993.0,67.0,1.0,0.0,5.744444444
SE02629,1993.0,69.0,1.0,0.0,6.887826087
SE02630,1993.0,66.0,1.0,125.0,6.808450704
SE02631,1992.0,62.0,1.0,65.0,5.983333333
SE02632,1993.0,61.0,1.0,33.0,4.233333333
SE02633,1993.0,53.0,1.0,0.0,5.825
SE02634,1993.0,63.0,1.0,33.0,4.763636364
SE02635,1993.0,72.0,1.0,89.0,5.744444444
SE02636,1993.0,63.0,1.0,109.0,5.75
SE02637,1993.0,91.0,1.0,0.0,6.822222222
SE02638,1993.0,54.0,1.0,0.0,5.661538462
SE02639,1993.0,62.0,1.0,92.0,6.428571429
SE02640,1993.0,56.0,1.0,111.0,5.4
SE02641,1987.0,72.0,1.0,48.0,4.133333333
SE02642,1993.0,55.0,1.0,0.0,6.075
SE02643,1993.0,83.0,1.0,65.0,5.84609375
SE02644,1993.0,58.0,1.0,218.0,4.75
SE02645,1993.0,77.0,1.0,0.0,7.14
SE02646,1993.0,57.0,1.0,65.0,5.975
SE02647,1993.0,68.0,1.0,82.0,6.659375
SE02648,1993.0,55.0,1.0,0.0,6.1
SE02649,1992.0,93.0,1.0,316.0,6.0875
SE02650,1993.0,86.0,1.0,7156.0,6.89
SE02651,1993.0,81.0,1.0,0.0,6.707894737
SE02652,1993.0,73.0,1.0,0.0,5.402238806
SE02653,1993.0,83.0,1.0,145.0,6.5125
SE02654,1992.0,78.0,1.0,0.0,6.905454545
SE02655,1993.0,62.0,1.0,0.0,4.6
SE02656,1993.0,58.0,1.0,0.0,5.2125
SE02657,1993.0,69.0,1.0,0.0,5.883333333
SE02658,1993.0,66.0,1.0,0.0,6.075
SE02659,1993.0,73.0,1.0,0.0,6.175
SE02660,1991.0,85.0,1.0,0.0,7.54
SE02661,1993.0,67.0,1.0,0.0,7.31
SE02662,1993.0,55.0,1.0,90.0,4.464285714
SE02663,1993.0,68.0,1.0,125.0,6.75
SE02664,1993.0,63.0,1.0,92.0,4.3
SE02665,1993.0,58.0,1.0,117.0,5.6875
SE02666,1988.0,72.0,1.0,1595.0,5.553488372
SE02667,1993.0,86.0,1.0,92.0,6.3
SE02668,1993.0,86.0,1.0,0.0,5.629104478
SE02669,1993.0,58.0,1.0,0.0,5.356
SE02670,1993.0,64.0,1.0,0.0,6.0125
SE02671,1993.0,73.0,1.0,0.0,5.3625
SE02672,1993.0,68.0,1.0,89.0,4.735714286
SE02673,1993.0,85.0,1.0,0.0,6.583333333
SE02674,1993.0,88.0,1.0,122.0,5.742857143
SE02675,1993.0,59.0,1.0,0.0,5.9875
SE02676,1993.0,62.0,1.0,63.0,5.088888889
SE02677,1993.0,79.0,1.0,0.0,5.822222222
SE02678,1993.0,75.0,1.0,26.0,5.25
SE02679,1986.0,83.0,1.0,0.0,6.071428571
SE02680,1991.0,69.0,1.0,92.0,5.814285714
SE02681,1993.0,63.0,1.0,41.0,6.75
SE02682,1992.0,76.0,1.0,0.0,5.45
SE02683,1993.0,62.0,1.0,55.0,5.388888889
SE02684,1993.0,79.0,1.0,89.0,5.7625
SE02685,1993.0,58.0,1.0,127.0,5.7125
SE02686,1993.0,62.0,1.0,198.0,6.039130435
SE02687,1993.0,66.0,1.0,0.0,5.616666667
SE02688,1993.0,66.0,1.0,0.0,4.7
SE02689,1993.0,78.0,1.0,0.0,6.79
SE02690,1993.0,78.0,1.0,0.0,7.34
SE02691,1993.0,86.0,1.0,0.0,6.35
SE02692,1993.0,89.0,1.0,198.0,6.93
SE02693,1993.0,61.0,1.0,49.0,5.65
SE02694,1993.0,67.0,1.0,89.0,5.425
SE02695,1993.0,69.0,1.0,0.0,5.732167832
SE02696,1993.0,83.0,1.0,0.0,6.35
SE02697,1991.0,78.0,1.0,0.0,5.533333333
SE02698,1992.0,60.0,1.0,0.0,4.958598726
SE02699,1993.0,78.0,1.0,0.0,7.812
SE02700,1993.0,89.0,1.0,0.0,6.3125
SE02701,1993.0,81.0,1.0,0.0,6.793103448
